SERIES,DESCRIPTION
IUDBEDR,Official Bank Rate
IUDLUST,Daily average rate of discount - 3 month Treasury Bills - US Dollar
IUDVJND,Daily Eligible bills discount rate - 1 month
XUDLERS,Spot exchange rate - Euro into Sterling
XUDLUSG,Effective exchange rate index - US $ (1990 average = 100)
XUDLUSS,Spot exchange rate - US $ into Sterling
IUMABEDR,Monthly average of official Bank Rate
IUMALUST,Monthly average rate of discount - 3 month Treasury Bills - US Dollar
IUMAVJND,Monthly average of Eligible bills discount rate - 1 month
IUMBEDR,End month official Bank Rate
IUMLUST,End month level of discount rate - 3 month Treasury Bills - US Dollar
IUMVJND,End month level of Eligible bills discount rate - 1 month
XUMAERS,Monthly average Spot exchange rate - Euro into Sterling
XUMAUSG,Monthly average Effective exchange rate index - US$ (1990 average = 100)
XUMAUSS,Monthly average Spot exchange rate - US$ into Sterling
XUMLERS,End month Spot exchange rate - Euro into Sterling
XUMLUSG,End month Effective exchange rate Index - US$ (1990 average = 100)
XUMLUSS,End month Spot exchange rate - US$ into Sterling

DATE,IUDBEDR,IUDLUST,IUDVJND,XUDLERS,XUDLUSG,XUDLUSS,IUMABEDR,IUMALUST,IUMAVJND,IUMBEDR,IUMLUST,IUMVJND,XUMAERS,XUMAUSG,XUMAUSS,XUMLERS,XUMLUSG,XUMLUSS
30 Jan 2002,4,1.72,3.95,1.6396,124.3223,1.4134,,,,,,,,,,,,
31 Jan 2002,4,1.73,3.97,1.6416,124.5766,1.4134,4,1.5791,3.92,4,1.73,3.97,1.6222,123.2356,1.4323,1.6416,124.5766,1.4134
01 Feb 2002,4,1.73,3.93,1.642,124.6192,1.4138,,,,,,,,,,,,
04 Feb 2002,4,1.74,3.94,1.6347,124.1297,1.4168,,,,,,,,,,,,
05 Feb 2002,4,1.73,3.95,1.6329,124.3551,1.4178,,,,,,,,,,,,
06 Feb 2002,4,1.71,3.94,1.6273,124.3598,1.4144,,,,,,,,,,,,
07 Feb 2002,4,1.7,3.89,1.6233,124.3943,1.4118,,,,,,,,,,,,
08 Feb 2002,4,1.7,3.88,1.6238,124.4252,1.4168,,,,,,,,,,,,
11 Feb 2002,4,1.72,3.91,1.6195,123.6687,1.4215,,,,,,,,,,,,
12 Feb 2002,4,1.72,3.9,1.6325,123.4645,1.4304,,,,,,,,,,,,
13 Feb 2002,4,1.73,3.88,1.6412,123.7122,1.4316,,,,,,,,,,,,
14 Feb 2002,4,1.72,3.87,1.6416,123.5723,1.4284,,,,,,,,,,,,
15 Feb 2002,4,1.71,3.87,1.6405,123.5057,1.4327,,,,,,,,,,,,
18 Feb 2002,4,1.71,3.91,1.6416,123.6494,1.429,,,,,,,,,,,,
19 Feb 2002,4,1.73,3.91,1.6356,123.7333,1.429,,,,,,,,,,,,
20 Feb 2002,4,1.73,3.91,1.6378,123.9484,1.4278,,,,,,,,,,,,
21 Feb 2002,4,1.73,3.9,1.6365,124.1736,1.4249,,,,,,,,,,,,
22 Feb 2002,4,1.73,3.93,1.6306,123.6613,1.43,,,,,,,,,,,,
25 Feb 2002,4,1.74,3.95,1.6384,124.1019,1.428,,,,,,,,,,,,
26 Feb 2002,4,1.74,3.98,1.6412,124.567,1.4259,,,,,,,,,,,,
27 Feb 2002,4,1.74,3.93,1.6397,124.9405,1.4168,,,,,,,,,,,,
28 Feb 2002,4,1.76,3.93,1.635,124.596,1.4142,4,1.726,3.92,4,1.76,3.93,1.6348,124.0789,1.4231,1.635,124.596,1.4142
01 Mar 2002,4,1.74,3.93,1.6389,124.216,1.4184,,,,,,,,,,,,
04 Mar 2002,4,1.78,3.97,1.6351,123.5001,1.4217,,,,,,,,,,,,
05 Mar 2002,4,1.77,3.97,1.6349,123.6495,1.4205,,,,,,,,,,,,
06 Mar 2002,4,1.75,3.97,1.6252,122.842,1.4219,,,,,,,,,,,,
07 Mar 2002,4,1.75,3.95,1.6185,121.3853,1.4251,,,,,,,,,,,,
08 Mar 2002,4,1.77,3.97,1.6236,121.9746,1.4225,,,,,,,,,,,,
11 Mar 2002,4,1.83,3.96,1.6226,121.9027,1.4219,,,,,,,,,,,,
12 Mar 2002,4,1.81,3.97,1.6159,122.4152,1.411,,,,,,,,,,,,
13 Mar 2002,4,1.79,3.95,1.6133,122.5774,1.413,,,,,,,,,,,,
14 Mar 2002,4,1.82,3.94,1.6106,122.0429,1.4211,,,,,,,,,,,,
15 Mar 2002,4,1.82,3.96,1.6127,121.8746,1.4253,,,,,,,,,,,,
18 Mar 2002,4,1.85,3.97,1.6166,122.6429,1.4247,,,,,,,,,,,,
19 Mar 2002,4,1.82,4.01,1.6132,122.5558,1.4245,,,,,,,,,,,,
20 Mar 2002,4,1.81,4.01,1.6115,122.3434,1.4257,,,,,,,,,,,,
21 Mar 2002,4,1.8,4,1.617,122.6296,1.4263,,,,,,,,,,,,
22 Mar 2002,4,1.8,4.02,1.6228,122.9294,1.4267,,,,,,,,,,,,
25 Mar 2002,4,1.82,4.05,1.626,123.3414,1.4257,,,,,,,,,,,,
26 Mar 2002,4,1.78,4.05,1.6276,123.3247,1.4269,,,,,,,,,,,,
27 Mar 2002,4,1.78,4.05,1.6298,123.5505,1.4223,,,,,,,,,,,,
28 Mar 2002,4,1.76,3.91,1.6324,123.5735,1.4241,,,,,,,,,,,,
31 Mar 2002,,,,,,,4,1.7925,3.98,4,1.76,3.91,1.6224,122.7636,1.4225,1.6324,123.5735,1.4241
02 Apr 2002,4,1.76,3.95,1.6346,123.2373,1.4407,,,,,,,,,,,,
03 Apr 2002,4,1.77,3.95,1.6317,123.0152,1.437,,,,,,,,,,,,
04 Apr 2002,4,1.76,3.98,1.6292,122.7559,1.4376,,,,,,,,,,,,
05 Apr 2002,4,1.75,3.95,1.633,122.8101,1.4353,,,,,,,,,,,,
08 Apr 2002,4,1.72,3.95,1.6378,123.0573,1.4329,,,,,,,,,,,,
09 Apr 2002,4,1.7,3.94,1.634,122.873,1.432,,,,,,,,,,,,
10 Apr 2002,4,1.68,3.9,1.6334,122.6325,1.436,,,,,,,,,,,,
11 Apr 2002,4,1.69,3.86,1.6288,122.4999,1.4388,,,,,,,,,,,,
12 Apr 2002,4,1.68,3.88,1.633,122.8377,1.4368,,,,,,,,,,,,
15 Apr 2002,4,1.69,3.88,1.6321,122.6918,1.4378,,,,,,,,,,,,
16 Apr 2002,4,1.71,3.9,1.6301,122.275,1.4393,,,,,,,,,,,,
17 Apr 2002,4,1.7,3.88,1.6249,121.7984,1.4426,,,,,,,,,,,,
18 Apr 2002,4,1.69,3.89,1.6254,121.3852,1.4474,,,,,,,,,,,,
19 Apr 2002,4,1.7,3.93,1.6278,121.6294,1.447,,,,,,,,,,,,
22 Apr 2002,4,1.69,3.97,1.6311,121.4422,1.4497,,,,,,,,,,,,
23 Apr 2002,4,1.7,3.96,1.6289,121.421,1.4486,,,,,,,,,,,,
24 Apr 2002,4,1.69,3.97,1.6243,121.1222,1.4489,,,,,,,,,,,,
25 Apr 2002,4,1.71,3.99,1.6194,120.2627,1.455,,,,,,,,,,,,
26 Apr 2002,4,1.72,4,1.6187,120.1679,1.4543,,,,,,,,,,,,
29 Apr 2002,4,1.75,4,1.6165,120.1926,1.4571,,,,,,,,,,,,
30 Apr 2002,4,1.74,3.93,1.617,120.2839,1.4573,4,1.7143,3.94,4,1.74,3.93,1.6282,121.9234,1.4434,1.617,120.2839,1.4573
01 May 2002,4,1.74,3.84,1.6137,119.5722,1.462,,,,,,,,,,,,
02 May 2002,4,1.74,3.84,1.6212,119.8944,1.4635,,,,,,,,,,,,
03 May 2002,4,1.73,3.88,1.6082,119.1888,1.468,,,,,,,,,,,,
07 May 2002,4,1.73,3.89,1.605,119.6246,1.4646,,,,,,,,,,,,
08 May 2002,4,1.73,3.9,1.6057,120.0387,1.4588,,,,,,,,,,,,
09 May 2002,4,1.74,3.94,1.6045,119.9473,1.4573,,,,,,,,,,,,
10 May 2002,4,1.74,3.94,1.6004,119.3291,1.4609,,,,,,,,,,,,
13 May 2002,4,1.76,3.94,1.6025,119.4108,1.4596,,,,,,,,,,,,
14 May 2002,4,1.75,3.94,1.6058,120.1887,1.4476,,,,,,,,,,,,
15 May 2002,4,1.73,3.94,1.6052,119.5922,1.4556,,,,,,,,,,,,
16 May 2002,4,1.72,3.91,1.6011,119.5244,1.4554,,,,,,,,,,,,
17 May 2002,4,1.73,3.91,1.5859,118.0669,1.4607,,,,,,,,,,,,
20 May 2002,4,1.74,3.94,1.5835,117.9993,1.4588,,,,,,,,,,,,
21 May 2002,4,1.72,3.9,1.5858,117.6354,1.456,,,,,,,,,,,,
22 May 2002,4,1.71,3.86,1.5738,117.1489,1.4586,,,,,,,,,,,,
23 May 2002,4,1.71,3.88,1.5769,117.7668,1.4524,,,,,,,,,,,,
24 May 2002,4,1.71,3.88,1.5793,117.5067,1.4573,,,,,,,,,,,,
27 May 2002,4,1.71,3.94,1.5841,117.6971,1.4569,,,,,,,,,,,,
28 May 2002,4,1.74,3.94,1.5741,117.0455,1.4624,,,,,,,,,,,,
29 May 2002,4,1.72,3.94,1.5664,116.9387,1.4599,,,,,,,,,,,,
30 May 2002,4,1.72,3.93,1.5625,116.3063,1.4648,,,,,,,,,,,,
31 May 2002,4,1.71,3.96,1.5661,116.6448,1.4633,4,1.7286,3.91,4,1.71,3.96,1.5914,118.5031,1.4593,1.5661,116.6448,1.4633
05 Jun 2002,4,1.72,3.98,1.552,116.8698,1.4554,,,,,,,,,,,,
06 Jun 2002,4,1.71,4,1.5438,116.3566,1.4588,,,,,,,,,,,,
07 Jun 2002,4,1.71,3.87,1.5453,116.4531,1.4605,,,,,,,,,,,,
10 Jun 2002,4,1.73,3.86,1.5469,116.5326,1.4607,,,,,,,,,,,,
11 Jun 2002,4,1.72,3.83,1.5546,116.9185,1.4652,,,,,,,,,,,,
12 Jun 2002,4,1.71,3.83,1.5543,116.6674,1.471,,,,,,,,,,,,
13 Jun 2002,4,1.69,3.83,1.5574,116.5512,1.4728,,,,,,,,,,,,
14 Jun 2002,4,1.68,3.83,1.5579,116.4207,1.4775,,,,,,,,,,,,
17 Jun 2002,4,1.71,3.88,1.5667,116.6306,1.478,,,,,,,,,,,,
18 Jun 2002,4,1.7,3.93,1.5676,116.3193,1.4865,,,,,,,,,,,,
19 Jun 2002,4,1.68,3.93,1.5594,115.6948,1.4899,,,,,,,,,,,,
20 Jun 2002,4,1.7,3.92,1.5548,114.9761,1.4995,,,,,,,,,,,,
21 Jun 2002,4,1.69,3.92,1.5475,114.0992,1.4995,,,,,,,,,,,,
24 Jun 2002,4,1.71,3.92,1.5384,113.5254,1.5044,,,,,,,,,,,,
25 Jun 2002,4,1.7,3.9,1.5461,114.1165,1.4999,,,,,,,,,,,,
26 Jun 2002,4,1.67,3.84,1.5415,112.3326,1.5263,,,,,,,,,,,,
27 Jun 2002,4,1.67,3.84,1.5478,112.6557,1.5225,,,,,,,,,,,,
28 Jun 2002,4,1.67,3.84,1.545,112.6467,1.5258,,,,,,,,,,,,
30 Jun 2002,,,,,,,4,1.6983,3.89,4,1.67,3.84,1.5515,115.3204,1.4863,1.545,112.6467,1.5258
01 Jul 2002,4,1.69,3.9,1.5487,112.6409,1.5293,,,,,,,,,,,,
02 Jul 2002,4,1.69,3.89,1.5533,112.8634,1.5314,,,,,,,,,,,,
03 Jul 2002,4,1.69,3.9,1.5565,113.1566,1.5263,,,,,,,,,,,,
04 Jul 2002,4,1.69,3.93,1.5566,113.2949,1.5244,,,,,,,,,,,,
05 Jul 2002,4,1.69,3.82,1.5629,113.4428,1.5214,,,,,,,,,,,,
08 Jul 2002,4,1.7,3.87,1.5554,112.2909,1.5347,,,,,,,,,,,,
09 Jul 2002,4,1.69,3.86,1.5581,111.7408,1.5473,,,,,,,,,,,,
10 Jul 2002,4,1.69,3.81,1.5661,112.0401,1.5463,,,,,,,,,,,,
11 Jul 2002,4,1.69,3.78,1.5661,111.6658,1.5497,,,,,,,,,,,,
12 Jul 2002,4,1.68,3.81,1.5669,111.7104,1.5501,,,,,,,,,,,,
15 Jul 2002,4,1.69,3.83,1.5557,110.8637,1.5654,,,,,,,,,,,,
16 Jul 2002,4,1.69,3.84,1.5549,110.6003,1.5716,,,,,,,,,,,,
17 Jul 2002,4,1.69,3.81,1.5551,111.0207,1.5667,,,,,,,,,,,,
18 Jul 2002,4,1.69,3.79,1.5575,111.2241,1.5699,,,,,,,,,,,,
19 Jul 2002,4,1.68,3.8,1.5546,110.5135,1.5773,,,,,,,,,,,,
22 Jul 2002,4,1.67,3.88,1.5638,111.3849,1.5743,,,,,,,,,,,,
23 Jul 2002,4,1.67,3.81,1.5765,112.729,1.5637,,,,,,,,,,,,
24 Jul 2002,4,1.66,3.81,1.5837,112.3215,1.5728,,,,,,,,,,,,
25 Jul 2002,4,1.67,3.84,1.5747,111.9169,1.577,,,,,,,,,,,,
26 Jul 2002,4,1.66,3.82,1.5839,113.2716,1.5659,,,,,,,,,,,,
29 Jul 2002,4,1.69,3.82,1.5937,113.9288,1.5579,,,,,,,,,,,,
30 Jul 2002,4,1.69,3.86,1.5925,113.453,1.5716,,,,,,,,,,,,
31 Jul 2002,4,1.68,3.83,1.5935,113.9263,1.5618,4,1.6839,3.84,4,1.68,3.83,1.5665,112.2609,1.5546,1.5935,113.9263,1.5618
01 Aug 2002,4,1.65,3.82,1.5846,113.8189,1.5569,,,,,,,,,,,,
02 Aug 2002,4,1.6,3.86,1.5935,113.7108,1.5694,,,,,,,,,,,,
05 Aug 2002,4,1.61,3.89,1.5885,113.7142,1.5664,,,,,,,,,,,,
06 Aug 2002,4,1.62,3.86,1.5951,115.3433,1.5382,,,,,,,,,,,,
07 Aug 2002,4,1.56,3.83,1.5804,114.7369,1.5337,,,,,,,,,,,,
08 Aug 2002,4,1.59,3.83,1.5808,114.8493,1.5312,,,,,,,,,,,,
09 Aug 2002,4,1.59,3.87,1.5677,114.3984,1.5244,,,,,,,,,,,,
12 Aug 2002,4,1.65,3.89,1.5654,113.8191,1.5307,,,,,,,,,,,,
13 Aug 2002,4,1.6,3.87,1.567,113.7537,1.5321,,,,,,,,,,,,
14 Aug 2002,4,1.61,3.88,1.565,112.4283,1.5446,,,,,,,,,,,,
15 Aug 2002,4,1.59,3.85,1.5664,113.0709,1.5342,,,,,,,,,,,,
16 Aug 2002,4,1.59,3.85,1.5629,112.8872,1.5375,,,,,,,,,,,,
19 Aug 2002,4,1.64,3.85,1.5658,113.6619,1.5284,,,,,,,,,,,,
20 Aug 2002,4,1.59,3.91,1.5639,113.948,1.5258,,,,,,,,,,,,
21 Aug 2002,4,1.6,3.89,1.561,113.3025,1.5312,,,,,,,,,,,,
22 Aug 2002,4,1.62,3.89,1.5671,113.9095,1.5237,,,,,,,,,,,,
23 Aug 2002,4,1.62,3.89,1.5635,113.9256,1.5209,,,,,,,,,,,,
27 Aug 2002,4,1.65,3.91,1.5618,113.0681,1.5305,,,,,,,,,,,,
28 Aug 2002,4,1.64,3.91,1.5662,113.1201,1.5368,,,,,,,,,,,,
29 Aug 2002,4,1.65,3.89,1.5743,112.941,1.5492,,,,,,,,,,,,
30 Aug 2002,4,1.66,3.89,1.5775,113.2095,1.547,,,,,,,,,,,,
31 Aug 2002,,,,,,,4,1.6157,3.87,4,1.66,3.89,1.5723,113.6961,1.5377,1.5775,113.2095,1.547
02 Sep 2002,4,1.66,3.91,1.5753,112.8351,1.5501,,,,,,,,,,,,
03 Sep 2002,4,1.61,3.89,1.5689,111.9666,1.5635,,,,,,,,,,,,
04 Sep 2002,4,1.6,3.89,1.5744,112.4821,1.5647,,,,,,,,,,,,
05 Sep 2002,4,1.58,3.9,1.5794,112.7246,1.5667,,,,,,,,,,,,
06 Sep 2002,4,1.63,3.9,1.5838,113.0511,1.5601,,,,,,,,,,,,
09 Sep 2002,4,1.66,3.88,1.5877,113.2171,1.5586,,,,,,,,,,,,
10 Sep 2002,4,1.65,3.9,1.5943,113.9439,1.5528,,,,,,,,,,,,
11 Sep 2002,4,1.66,3.9,1.5925,114.3705,1.5477,,,,,,,,,,,,
12 Sep 2002,4,1.66,3.89,1.5923,114.222,1.5545,,,,,,,,,,,,
13 Sep 2002,4,1.66,3.89,1.5954,114.3304,1.561,,,,,,,,,,,,
16 Sep 2002,4,1.68,3.89,1.5891,114.9569,1.5446,,,,,,,,,,,,
17 Sep 2002,4,1.67,3.89,1.5836,115.1933,1.5347,,,,,,,,,,,,
18 Sep 2002,4,1.65,3.89,1.5848,114.5865,1.5492,,,,,,,,,,,,
19 Sep 2002,4,1.62,3.91,1.5818,114.0023,1.554,,,,,,,,,,,,
20 Sep 2002,4,1.62,3.85,1.5806,114.6108,1.554,,,,,,,,,,,,
23 Sep 2002,4,1.62,3.85,1.5853,114.8954,1.5596,,,,,,,,,,,,
24 Sep 2002,4,1.62,3.85,1.5877,114.9271,1.5571,,,,,,,,,,,,
25 Sep 2002,4,1.63,3.87,1.5941,114.7501,1.561,,,,,,,,,,,,
26 Sep 2002,4,1.62,3.87,1.5959,114.7066,1.5586,,,,,,,,,,,,
27 Sep 2002,4,1.6,3.83,1.5909,114.9233,1.5521,,,,,,,,,,,,
30 Sep 2002,4,1.54,3.82,1.5908,114.0675,1.5726,4,1.6305,3.88,4,1.54,3.82,1.5861,114.0363,1.5561,1.5908,114.0675,1.5726
01 Oct 2002,4,1.56,3.85,1.5941,114.5076,1.5696,,,,,,,,,,,,
02 Oct 2002,4,1.55,3.85,1.5903,114.6144,1.5657,,,,,,,,,,,,
03 Oct 2002,4,1.54,3.78,1.5896,114.5288,1.5699,,,,,,,,,,,,
04 Oct 2002,4,1.58,3.84,1.5958,114.829,1.5674,,,,,,,,,,,,
07 Oct 2002,4,1.6,3.86,1.5952,115.1558,1.5672,,,,,,,,,,,,
08 Oct 2002,4,1.58,3.84,1.5908,115.3988,1.5564,,,,,,,,,,,,
09 Oct 2002,4,1.54,3.84,1.579,114.9129,1.5581,,,,,,,,,,,,
10 Oct 2002,4,1.55,3.86,1.5858,114.8936,1.5623,,,,,,,,,,,,
11 Oct 2002,4,1.55,3.88,1.5829,114.9242,1.5605,,,,,,,,,,,,
14 Oct 2002,4,1.65,3.87,1.5779,114.8709,1.5574,,,,,,,,,,,,
15 Oct 2002,4,1.63,3.88,1.5828,115.2438,1.555,,,,,,,,,,,,
16 Oct 2002,4,1.64,3.88,1.5815,115.129,1.5533,,,,,,,,,,,,
17 Oct 2002,4,1.64,3.88,1.5959,115.4929,1.5518,,,,,,,,,,,,
18 Oct 2002,4,1.64,3.88,1.5928,115.717,1.5477,,,,,,,,,,,,
21 Oct 2002,4,1.68,3.9,1.586,115.3616,1.5442,,,,,,,,,,,,
22 Oct 2002,4,1.66,3.87,1.5831,115.2972,1.5468,,,,,,,,,,,,
23 Oct 2002,4,1.65,3.87,1.5864,115.0598,1.5485,,,,,,,,,,,,
24 Oct 2002,4,1.62,3.89,1.5884,115.1011,1.5473,,,,,,,,,,,,
25 Oct 2002,4,1.61,3.9,1.5912,114.9349,1.555,,,,,,,,,,,,
28 Oct 2002,4,1.56,3.9,1.5811,114.4459,1.5542,,,,,,,,,,,,
29 Oct 2002,4,1.48,3.87,1.5824,114.0264,1.5593,,,,,,,,,,,,
30 Oct 2002,4,1.48,3.89,1.5832,114.2772,1.5574,,,,,,,,,,,,
31 Oct 2002,4,1.42,3.83,1.5798,113.8588,1.5645,4,1.583,3.87,4,1.42,3.83,1.5868,114.8948,1.5574,1.5798,113.8588,1.5645
01 Nov 2002,4,1.41,3.83,1.5702,113.4447,1.5645,,,,,,,,,,,,
04 Nov 2002,4,1.41,3.81,1.5613,113.5753,1.554,,,,,,,,,,,,
05 Nov 2002,4,1.4,3.8,1.5616,113.1172,1.5623,,,,,,,,,,,,
06 Nov 2002,4,1.21,3.79,1.5635,113.3491,1.5593,,,,,,,,,,,,
07 Nov 2002,4,1.2,3.73,1.5673,112.4823,1.5798,,,,,,,,,,,,
08 Nov 2002,4,1.2,3.88,1.5695,112.0312,1.5893,,,,,,,,,,,,
11 Nov 2002,4,1.2,3.95,1.5716,112.0673,1.5883,,,,,,,,,,,,
12 Nov 2002,4,1.2,3.89,1.5717,112.2644,1.5876,,,,,,,,,,,,
13 Nov 2002,4,1.19,3.89,1.5732,112.5347,1.5868,,,,,,,,,,,,
14 Nov 2002,4,1.2,3.89,1.5739,112.7922,1.5805,,,,,,,,,,,,
15 Nov 2002,4,1.2,3.88,1.5685,112.8226,1.5788,,,,,,,,,,,,
18 Nov 2002,4,1.21,3.92,1.5678,113.0125,1.5813,,,,,,,,,,,,
19 Nov 2002,4,1.19,3.9,1.5706,112.9191,1.5893,,,,,,,,,,,,
20 Nov 2002,4,1.2,3.84,1.57,113.588,1.5758,,,,,,,,,,,,
21 Nov 2002,4,1.2,3.83,1.5777,113.6295,1.5785,,,,,,,,,,,,
22 Nov 2002,4,1.21,3.83,1.5828,113.6897,1.5815,,,,,,,,,,,,
25 Nov 2002,4,1.22,3.84,1.5784,113.8628,1.5662,,,,,,,,,,,,
26 Nov 2002,4,1.2,3.85,1.5724,113.6879,1.561,,,,,,,,,,,,
27 Nov 2002,4,1.21,3.88,1.56,114.0113,1.5439,,,,,,,,,,,,
28 Nov 2002,4,1.21,3.92,1.5607,113.7676,1.5528,,,,,,,,,,,,
29 Nov 2002,4,1.21,3.92,1.5642,113.7255,1.5559,,,,,,,,,,,,
30 Nov 2002,,,,,,,4,1.2324,3.86,4,1.21,3.92,1.5694,113.1607,1.5723,1.5642,113.7255,1.5559
02 Dec 2002,4,1.22,3.93,1.5645,114.1851,1.5552,,,,,,,,,,,,
03 Dec 2002,4,1.21,3.93,1.5712,113.9269,1.5672,,,,,,,,,,,,
04 Dec 2002,4,1.2,3.93,1.5716,113.8955,1.5716,,,,,,,,,,,,
05 Dec 2002,4,1.2,3.92,1.5698,114.087,1.5706,,,,,,,,,,,,
06 Dec 2002,4,1.19,3.89,1.5622,113.4435,1.5748,,,,,,,,,,,,
09 Dec 2002,4,1.21,3.92,1.5649,113.3024,1.5763,,,,,,,,,,,,
10 Dec 2002,4,1.19,3.92,1.5571,113.2487,1.5716,,,,,,,,,,,,
11 Dec 2002,4,1.19,3.91,1.5626,113.1392,1.5758,,,,,,,,,,,,
12 Dec 2002,4,1.19,3.88,1.5531,112.7624,1.5775,,,,,,,,,,,,
13 Dec 2002,4,1.19,3.89,1.5554,111.8473,1.5896,,,,,,,,,,,,
16 Dec 2002,4,1.21,3.88,1.5576,112.1375,1.5881,,,,,,,,,,,,
17 Dec 2002,4,1.2,3.93,1.5525,111.3469,1.5982,,,,,,,,,,,,
18 Dec 2002,4,1.19,3.92,1.5585,111.5676,1.6008,,,,,,,,,,,,
19 Dec 2002,4,1.19,3.91,1.5617,111.3933,1.6015,,,,,,,,,,,,
20 Dec 2002,4,1.19,3.93,1.5616,111.4246,1.6036,,,,,,,,,,,,
23 Dec 2002,4,1.17,3.96,1.551,111.2859,1.5926,,,,,,,,,,,,
24 Dec 2002,4,1.17,3.98,1.5487,111.0778,1.5964,,,,,,,,,,,,
27 Dec 2002,4,1.14,3.93,1.5392,111.0586,1.6015,,,,,,,,,,,,
30 Dec 2002,4,1.2,0,1.5346,110.5955,1.6041,,,,,,,,,,,,
31 Dec 2002,4,1.2,3.96,1.5342,110.4712,1.6095,4,1.1925,3.73,4,1.2,3.96,1.5566,112.3098,1.5863,1.5342,110.4712,1.6095
02 Jan 2003,4,1.2,3.92,1.5405,111.176,1.5977,,,,,,,,,,,,
03 Jan 2003,4,1.2,3.92,1.5389,110.8493,1.6028,,,,,,,,,,,,
06 Jan 2003,4,1.19,3.92,1.5372,110.1438,1.6108,,,,,,,,,,,,
07 Jan 2003,4,1.17,3.92,1.5403,110.7282,1.6067,,,,,,,,,,,,
08 Jan 2003,4,1.17,3.91,1.5397,110.9374,1.5995,,,,,,,,,,,,
09 Jan 2003,4,1.18,3.89,1.5329,110.3224,1.6064,,,,,,,,,,,,
10 Jan 2003,4,1.18,3.89,1.5269,110.0629,1.608,,,,,,,,,,,,
13 Jan 2003,4,1.19,3.94,1.5213,109.6566,1.6054,,,,,,,,,,,,
14 Jan 2003,4,1.17,3.94,1.52,109.2069,1.6098,,,,,,,,,,,,
15 Jan 2003,4,1.18,3.94,1.5158,109.156,1.6049,,,,,,,,,,,,
16 Jan 2003,4,1.16,3.95,1.519,109.1688,1.6064,,,,,,,,,,,,
17 Jan 2003,4,1.16,3.88,1.5182,108.7461,1.6179,,,,,,,,,,,,
20 Jan 2003,4,1.17,3.85,1.5071,108.8497,1.6082,,,,,,,,,,,,
21 Jan 2003,4,1.15,3.85,1.5073,108.9042,1.6095,,,,,,,,,,,,
22 Jan 2003,4,1.15,3.83,1.5073,108.796,1.6134,,,,,,,,,,,,
23 Jan 2003,4,1.14,3.85,1.5087,108.2053,1.6231,,,,,,,,,,,,
24 Jan 2003,4,1.15,3.86,1.5079,107.9571,1.6305,,,,,,,,,,,,
27 Jan 2003,4,1.15,3.84,1.5085,108.2203,1.6329,,,,,,,,,,,,
28 Jan 2003,4,1.16,3.84,1.5132,108.2407,1.6396,,,,,,,,,,,,
29 Jan 2003,4,1.16,3.85,1.5157,107.7612,1.6472,,,,,,,,,,,,
30 Jan 2003,4,1.16,3.87,1.5318,108.5638,1.6469,,,,,,,,,,,,
31 Jan 2003,4,1.16,3.89,1.5312,108.9183,1.6437,4,1.1682,3.89,4,1.16,3.89,1.5222,109.2987,1.6169,1.5312,108.9183,1.6437
03 Feb 2003,4,1.16,3.9,1.5271,108.9047,1.6391,,,,,,,,,,,,
04 Feb 2003,4,1.14,3.9,1.5152,108.951,1.6469,,,,,,,,,,,,
05 Feb 2003,4,1.16,3.86,1.5196,108.2701,1.6458,,,,,,,,,,,,
06 Feb 2003,3.75,1.15,3.83,1.5137,108.3138,1.6396,,,,,,,,,,,,
07 Feb 2003,3.75,1.15,3.66,1.5086,108.5336,1.6321,,,,,,,,,,,,
10 Feb 2003,3.75,1.15,3.68,1.5125,109.0956,1.6292,,,,,,,,,,,,
11 Feb 2003,3.75,1.16,3.65,1.5098,109.5,1.6173,,,,,,,,,,,,
12 Feb 2003,3.75,1.16,3.64,1.5054,109.3313,1.6163,,,,,,,,,,,,
13 Feb 2003,3.75,1.15,3.63,1.4973,108.6512,1.6215,,,,,,,,,,,,
14 Feb 2003,3.75,1.16,3.64,1.4946,108.8126,1.6132,,,,,,,,,,,,
17 Feb 2003,3.75,0,3.63,1.4908,109.0603,1.6003,,,,,,,,,,,,
18 Feb 2003,3.75,1.17,3.62,1.4899,108.8849,1.5921,,,,,,,,,,,,
19 Feb 2003,3.75,1.16,3.61,1.4848,108.4825,1.5949,,,,,,,,,,,,
20 Feb 2003,3.75,1.17,3.63,1.4733,107.9661,1.5941,,,,,,,,,,,,
21 Feb 2003,3.75,1.17,3.65,1.4731,108.0757,1.5924,,,,,,,,,,,,
24 Feb 2003,3.75,1.19,3.67,1.4725,107.8005,1.5855,,,,,,,,,,,,
25 Feb 2003,3.75,1.18,3.63,1.4622,107.8169,1.5721,,,,,,,,,,,,
26 Feb 2003,3.75,1.19,3.6,1.4668,107.5792,1.5828,,,,,,,,,,,,
27 Feb 2003,3.75,1.19,3.65,1.4687,107.9145,1.5788,,,,,,,,,,,,
28 Feb 2003,3.75,1.18,3.65,1.4613,107.8972,1.5751,3.7875,1.107,3.69,3.75,1.18,3.65,1.4924,108.4921,1.6085,1.4613,107.8972,1.5751
03 Mar 2003,3.75,1.18,3.64,1.4572,107.443,1.5805,,,,,,,,,,,,
04 Mar 2003,3.75,1.17,3.63,1.4503,107.0882,1.5818,,,,,,,,,,,,
05 Mar 2003,3.75,1.16,3.63,1.4583,106.4104,1.6008,,,,,,,,,,,,
