SERIES,DESCRIPTION
IUDBEDR,Official Bank Rate
IUDSOIA,Daily Sterling overnight index average (SONIA) lending rate
XUDLDS1,Forward exchange rate - 1 month - US$ into Sterling
XUDLERS,Spot exchange rate - Euro into Sterling
XUDLUSS,Spot exchange rate - US $ into Sterling

DATE,IUDBEDR,IUDSOIA,XUDLDS1,XUDLERS,XUDLUSS
22 Mar 2010,0.5,0.4711,1.5068,1.1138,1.507
23 Mar 2010,0.5,0.4742,1.5064,1.1133,1.5066
24 Mar 2010,0.5,0.4712,1.4912,1.1173,1.4914
25 Mar 2010,0.5,0.4736,1.4883,1.1153,1.4885
26 Mar 2010,0.5,0.4716,1.4904,1.1125,1.4906
29 Mar 2010,0.5,0.4728,1.4979,1.1121,1.4981
30 Mar 2010,0.5,0.4699,1.5105,1.1254,1.5107
31 Mar 2010,0.5,0.4707,1.5165,1.1208,1.5167
01 Apr 2010,0.5,0.4735,1.528,1.1288,1.5282
06 Apr 2010,0.5,0.4712,1.5199,1.1358,1.5201
07 Apr 2010,0.5,0.4698,1.5202,1.1395,1.5204
08 Apr 2010,0.5,0.4698,1.5244,1.1414,1.5246
09 Apr 2010,0.5,0.4708,1.5353,1.142,1.5355
12 Apr 2010,0.5,0.47,1.5388,1.131,1.539
13 Apr 2010,0.5,0.4738,1.5361,1.133,1.5363
14 Apr 2010,0.5,0.4717,1.5458,1.1345,1.546
15 Apr 2010,0.5,0.4756,1.5497,1.1425,1.5499
16 Apr 2010,0.5,0.4694,1.5404,1.1405,1.5406
19 Apr 2010,0.5,0.4728,1.53,1.1363,1.5302
20 Apr 2010,0.5,0.4717,1.5352,1.1407,1.5354
21 Apr 2010,0.5,0.4721,1.5403,1.1501,1.5405
22 Apr 2010,0.5,0.4729,1.5385,1.1567,1.5387
23 Apr 2010,0.5,0.4743,1.5351,1.1492,1.5353
26 Apr 2010,0.5,0.475,1.5463,1.1606,1.5465
27 Apr 2010,0.5,0.4716,1.5342,1.1522,1.5344
28 Apr 2010,0.5,0.4745,1.5199,1.1513,1.52
29 Apr 2010,0.5,0.4753,1.5275,1.1535,1.5277
30 Apr 2010,0.5,0.4769,1.5311,1.1515,1.5313
04 May 2010,0.5,0.4744,1.5112,1.1597,1.5114
05 May 2010,0.5,0.4801,1.5115,1.1748,1.5116
06 May 2010,0.5,0.4772,1.4972,1.178,1.4972
07 May 2010,0.5,0.4944,1.4683,1.1604,1.4682
10 May 2010,0.5,0.4966,1.4989,1.1675,1.499
11 May 2010,0.5,0.4869,1.4868,1.1716,1.4869
12 May 2010,0.5,0.4824,1.4859,1.1718,1.486
13 May 2010,0.5,0.4773,1.4677,1.1681,1.4678
14 May 2010,0.5,0.4836,1.4554,1.1714,1.4555
17 May 2010,0.5,0.4793,1.443,1.1699,1.4431
18 May 2010,0.5,0.4804,1.4435,1.1667,1.4436
19 May 2010,0.5,0.4788,1.4368,1.1644,1.4368
20 May 2010,0.5,0.4825,1.4305,1.1598,1.4305
21 May 2010,0.5,0.4887,1.4442,1.1502,1.4442
24 May 2010,0.5,0.4853,1.4409,1.1639,1.4408
25 May 2010,0.5,0.4927,1.4339,1.171,1.4337
26 May 2010,0.5,0.4889,1.4425,1.1802,1.4423
27 May 2010,0.5,0.4866,1.4475,1.1802,1.4474
28 May 2010,0.5,0.4833,1.446,1.1726,1.4459
01 Jun 2010,0.5,0.4852,1.4701,1.1962,1.47
02 Jun 2010,0.5,0.4857,1.4571,1.1943,1.457
03 Jun 2010,0.5,0.4834,1.4622,1.198,1.4621
04 Jun 2010,0.5,0.4838,1.4559,1.2095,1.4558
07 Jun 2010,0.5,0.4831,1.4496,1.2151,1.4495
08 Jun 2010,0.5,0.4831,1.437,1.2027,1.4369
09 Jun 2010,0.5,0.4848,1.4595,1.2103,1.4594
10 Jun 2010,0.5,0.4855,1.4665,1.2114,1.4664
11 Jun 2010,0.5,0.4873,1.4554,1.2034,1.4553
14 Jun 2010,0.5,0.4875,1.4788,1.2045,1.4788
15 Jun 2010,0.5,0.488,1.4817,1.2038,1.4816
16 Jun 2010,0.5,0.486,1.4836,1.2044,1.4835
17 Jun 2010,0.5,0.4863,1.4791,1.197,1.479
18 Jun 2010,0.5,0.4878,1.4802,1.1954,1.4802
21 Jun 2010,0.5,0.4895,1.4818,1.197,1.4818
22 Jun 2010,0.5,0.4867,1.4793,1.2043,1.4793
23 Jun 2010,0.5,0.4874,1.4898,1.2172,1.4898
24 Jun 2010,0.5,0.4882,1.4967,1.2151,1.4967
25 Jun 2010,0.5,0.4872,1.4977,1.2183,1.4977
28 Jun 2010,0.5,0.487,1.5108,1.2251,1.5108
29 Jun 2010,0.5,0.4901,1.506,1.2366,1.506
30 Jun 2010,0.5,0.5005,1.4962,1.2216,1.4962
01 Jul 2010,0.5,0.4933,1.5113,1.2134,1.5113
02 Jul 2010,0.5,0.4895,1.519,1.2054,1.519
05 Jul 2010,0.5,0.4912,1.511,1.2057,1.511
06 Jul 2010,0.5,0.4914,1.5219,1.2034,1.5219
07 Jul 2010,0.5,0.4914,1.52,1.2035,1.5201
08 Jul 2010,0.5,0.4934,1.516,1.1956,1.5161
09 Jul 2010,0.5,0.4877,1.5109,1.1962,1.511
12 Jul 2010,0.5,0.4886,1.5073,1.1977,1.5074
13 Jul 2010,0.5,0.4896,1.5169,1.1973,1.517
14 Jul 2010,0.5,0.4903,1.5264,1.1991,1.5265
15 Jul 2010,0.5,0.4882,1.5373,1.1924,1.5375
16 Jul 2010,0.5,0.4891,1.5341,1.1847,1.5343
19 Jul 2010,0.5,0.4855,1.5211,1.1731,1.5213
20 Jul 2010,0.5,0.4883,1.5241,1.1829,1.5242
21 Jul 2010,0.5,0.4896,1.5212,1.1867,1.5213
22 Jul 2010,0.5,0.4914,1.5258,1.1822,1.526
23 Jul 2010,0.5,0.4897,1.54,1.2016,1.5402
26 Jul 2010,0.5,0.4934,1.5471,1.196,1.5473
27 Jul 2010,0.5,0.4899,1.5552,1.1978,1.5554
28 Jul 2010,0.5,0.4891,1.5617,1.2002,1.5619
29 Jul 2010,0.5,0.4874,1.5608,1.1929,1.561
30 Jul 2010,0.5,0.4916,1.5659,1.2019,1.5661
02 Aug 2010,0.5,0.4903,1.5895,1.2055,1.5897
03 Aug 2010,0.5,0.4889,1.5952,1.2065,1.5954
04 Aug 2010,0.5,0.4906,1.5875,1.2079,1.5877
05 Aug 2010,0.5,0.4902,1.5832,1.2036,1.5834
06 Aug 2010,0.5,0.4909,1.5973,1.2017,1.5975
09 Aug 2010,0.5,0.4897,1.5956,1.2047,1.5958
10 Aug 2010,0.5,0.489,1.5736,1.2026,1.5738
11 Aug 2010,0.5,0.4894,1.566,1.2141,1.5662
12 Aug 2010,0.5,0.4904,1.558,1.2131,1.5582
13 Aug 2010,0.5,0.4903,1.5584,1.2213,1.5586
16 Aug 2010,0.5,0.4893,1.5671,1.2201,1.5674
17 Aug 2010,0.5,0.4895,1.5578,1.2107,1.558
18 Aug 2010,0.5,0.4879,1.559,1.2131,1.5592
19 Aug 2010,0.5,0.4889,1.563,1.2149,1.5632
20 Aug 2010,0.5,0.4913,1.5506,1.2225,1.5508
23 Aug 2010,0.5,0.4906,1.5504,1.2251,1.5506
24 Aug 2010,0.5,0.4891,1.5451,1.2185,1.5453
25 Aug 2010,0.5,0.4937,1.5423,1.2215,1.5425
26 Aug 2010,0.5,0.4928,1.558,1.2233,1.5583
27 Aug 2010,0.5,0.4969,1.5472,1.2166,1.5475
31 Aug 2010,0.5,0.5007,1.5364,1.2091,1.5367
01 Sep 2010,0.5,0.4929,1.5457,1.2061,1.546
02 Sep 2010,0.5,0.4961,1.5399,1.2006,1.5402
03 Sep 2010,0.5,0.4979,1.5437,1.2002,1.544
06 Sep 2010,0.5,0.4974,1.541,1.1968,1.5413
07 Sep 2010,0.5,0.4966,1.5302,1.2027,1.5305
08 Sep 2010,0.5,0.4956,1.5482,1.2149,1.5485
09 Sep 2010,0.5,0.4959,1.5471,1.2148,1.5474
10 Sep 2010,0.5,0.4994,1.538,1.2088,1.5383
13 Sep 2010,0.5,0.4974,1.5431,1.1992,1.5434
14 Sep 2010,0.5,0.4994,1.5496,1.1943,1.5499
15 Sep 2010,0.5,0.4974,1.5634,1.2002,1.5637
16 Sep 2010,0.5,0.5027,1.5635,1.1936,1.5638
17 Sep 2010,0.5,0.5066,1.5635,1.1986,1.5638
20 Sep 2010,0.5,0.5042,1.5574,1.1904,1.5577
21 Sep 2010,0.5,0.501,1.554,1.1835,1.5543
22 Sep 2010,0.5,0.5005,1.5661,1.168,1.5664
23 Sep 2010,0.5,0.5011,1.5715,1.1788,1.5718
24 Sep 2010,0.5,0.5043,1.5811,1.1734,1.5814
27 Sep 2010,0.5,0.5068,1.583,1.1753,1.5833
28 Sep 2010,0.5,0.5019,1.58,1.1667,1.5803
29 Sep 2010,0.5,0.5035,1.5798,1.1618,1.5801
30 Sep 2010,0.5,0.5227,1.5752,1.154,1.5755
01 Oct 2010,0.5,0.5213,1.5808,1.1502,1.5811
04 Oct 2010,0.5,0.5092,1.5836,1.1577,1.5839
05 Oct 2010,0.5,0.506,1.5917,1.1505,1.592
06 Oct 2010,0.5,0.5067,1.5888,1.1439,1.5891
07 Oct 2010,0.5,0.5026,1.5938,1.1435,1.5941
08 Oct 2010,0.5,0.5028,1.5928,1.1433,1.5931
11 Oct 2010,0.5,0.505,1.5903,1.1448,1.5906
12 Oct 2010,0.5,0.504,1.578,1.141,1.5783
13 Oct 2010,0.5,0.5041,1.5835,1.1345,1.5838
14 Oct 2010,0.5,0.5102,1.6012,1.1371,1.6015
15 Oct 2010,0.5,0.514,1.6008,1.1427,1.6011
18 Oct 2010,0.5,0.5073,1.5896,1.1383,1.59
19 Oct 2010,0.5,0.5097,1.5723,1.1403,1.5727
20 Oct 2010,0.5,0.5091,1.5852,1.135,1.5855
21 Oct 2010,0.5,0.5075,1.5763,1.126,1.5767
22 Oct 2010,0.5,0.5095,1.5666,1.1252,1.567
25 Oct 2010,0.5,0.5056,1.5719,1.1248,1.5723
26 Oct 2010,0.5,0.5087,1.5864,1.1441,1.5867
27 Oct 2010,0.5,0.5111,1.5777,1.1452,1.578
28 Oct 2010,0.5,0.5069,1.5936,1.1467,1.5939
29 Oct 2010,0.5,0.5124,1.5985,1.1503,1.5988
01 Nov 2010,0.5,0.5117,1.6046,1.1554,1.6049
02 Nov 2010,0.5,0.5084,1.6005,1.1414,1.6008
03 Nov 2010,0.5,0.5078,1.6076,1.1474,1.6079
04 Nov 2010,0.5,0.5045,1.6279,1.1447,1.6282
05 Nov 2010,0.5,0.5101,1.6208,1.1551,1.6211
08 Nov 2010,0.5,0.5106,1.6135,1.1613,1.6138
09 Nov 2010,0.5,0.5065,1.6114,1.1584,1.6117
10 Nov 2010,0.5,0.5079,1.6025,1.1701,1.6028
11 Nov 2010,0.5,0.5063,1.6153,1.1818,1.6156
12 Nov 2010,0.5,0.5075,1.615,1.1787,1.6153
15 Nov 2010,0.5,0.5065,1.6065,1.1818,1.6068
16 Nov 2010,0.5,0.5049,1.5908,1.174,1.5911
17 Nov 2010,0.5,0.5045,1.5916,1.1756,1.5919
18 Nov 2010,0.5,0.504,1.5988,1.1756,1.5991
19 Nov 2010,0.5,0.5088,1.5949,1.1678,1.5952
22 Nov 2010,0.5,0.505,1.5941,1.1715,1.5944
23 Nov 2010,0.5,0.5065,1.5871,1.1817,1.5875
24 Nov 2010,0.5,0.5081,1.5778,1.1782,1.5781
25 Nov 2010,0.5,0.5094,1.5759,1.1785,1.5762
26 Nov 2010,0.5,0.5134,1.5608,1.1812,1.5611
29 Nov 2010,0.5,0.5121,1.5527,1.1865,1.553
30 Nov 2010,0.5,0.524,1.557,1.1964,1.5573
01 Dec 2010,0.5,0.5234,1.5568,1.1922,1.5571
02 Dec 2010,0.5,0.5167,1.5551,1.181,1.5554
03 Dec 2010,0.5,0.5145,1.5717,1.1746,1.572
06 Dec 2010,0.5,0.5145,1.5684,1.1806,1.5687
07 Dec 2010,0.5,0.5129,1.5814,1.1853,1.5817
08 Dec 2010,0.5,0.5185,1.5771,1.1937,1.5774
09 Dec 2010,0.5,0.5161,1.5725,1.1936,1.5728
10 Dec 2010,0.5,0.5192,1.5792,1.1946,1.5795
13 Dec 2010,0.5,0.5117,1.5853,1.1845,1.5857
14 Dec 2010,0.5,0.5175,1.5783,1.1794,1.5786
15 Dec 2010,0.5,0.5133,1.5619,1.1721,1.5622
16 Dec 2010,0.5,0.5149,1.5593,1.182,1.5596
17 Dec 2010,0.5,0.5164,1.5466,1.1763,1.5469
20 Dec 2010,0.5,0.5113,1.5494,1.1831,1.5497
21 Dec 2010,0.5,0.5134,1.5474,1.1785,1.5477
22 Dec 2010,0.5,0.5144,1.5396,1.1757,1.5399
23 Dec 2010,0.5,0.5118,1.54,1.1787,1.5403
24 Dec 2010,0.5,0.5208,1.5439,1.1774,1.5442
29 Dec 2010,0.5,0.5129,1.5422,1.1743,1.5425
30 Dec 2010,0.5,0.5131,1.5388,1.1587,1.5391
31 Dec 2010,0.5,0.5564,1.5652,1.167,1.5655
04 Jan 2011,0.5,0.511,1.5592,1.171,1.5595
05 Jan 2011,0.5,0.5071,1.5461,1.1765,1.5464
06 Jan 2011,0.5,0.5052,1.5476,1.1874,1.5479
07 Jan 2011,0.5,0.5069,1.5566,1.1993,1.5569
10 Jan 2011,0.5,0.5081,1.5567,1.2032,1.557
11 Jan 2011,0.5,0.5029,1.5565,1.2036,1.5568
12 Jan 2011,0.5,0.5034,1.5695,1.2016,1.5698
13 Jan 2011,0.5,0.5038,1.5851,1.1889,1.5854
14 Jan 2011,0.5,0.5041,1.5878,1.1885,1.5881
17 Jan 2011,0.5,0.5036,1.5906,1.1972,1.5909
18 Jan 2011,0.5,0.5065,1.5983,1.1938,1.5986
19 Jan 2011,0.5,0.5068,1.5982,1.1847,1.5985
20 Jan 2011,0.5,0.5023,1.5839,1.1813,1.5842
21 Jan 2011,0.5,0.5062,1.5987,1.177,1.599
24 Jan 2011,0.5,0.5059,1.6,1.1702,1.6003
25 Jan 2011,0.5,0.5036,1.5821,1.1572,1.5824
26 Jan 2011,0.5,0.505,1.5882,1.1601,1.5885
27 Jan 2011,0.5,0.5071,1.5936,1.1606,1.5939
28 Jan 2011,0.5,0.5079,1.5842,1.1629,1.5845
31 Jan 2011,0.5,0.5108,1.6013,1.1684,1.6016
01 Feb 2011,0.5,0.5017,1.6151,1.1713,1.6154
02 Feb 2011,0.5,0.5024,1.6189,1.1725,1.6192
03 Feb 2011,0.5,0.5039,1.6142,1.1846,1.6145
04 Feb 2011,0.5,0.5094,1.6056,1.1849,1.6059
07 Feb 2011,0.5,0.4999,1.6107,1.1896,1.6111
08 Feb 2011,0.5,0.5048,1.6095,1.1774,1.6098
09 Feb 2011,0.5,0.5047,1.6111,1.1755,1.6114
10 Feb 2011,0.5,0.5083,1.6077,1.1824,1.608
11 Feb 2011,0.5,0.5157,1.5997,1.1809,1.6
14 Feb 2011,0.5,0.5118,1.5991,1.1882,1.5994
15 Feb 2011,0.5,0.5152,1.6158,1.1958,1.6161
16 Feb 2011,0.5,0.5093,1.6037,1.1867,1.604
17 Feb 2011,0.5,0.5091,1.6148,1.1895,1.6151
18 Feb 2011,0.5,0.5107,1.6205,1.1884,1.6208
21 Feb 2011,0.5,0.5102,1.6216,1.1865,1.622
22 Feb 2011,0.5,0.51,1.6176,1.1815,1.618
23 Feb 2011,0.5,0.5078,1.6235,1.1797,1.6238
24 Feb 2011,0.5,0.5087,1.6107,1.1682,1.6111
25 Feb 2011,0.5,0.5102,1.607,1.1692,1.6074
28 Feb 2011,0.5,0.5136,1.6261,1.1775,1.6265
01 Mar 2011,0.5,0.5105,1.6305,1.1792,1.6309
02 Mar 2011,0.5,0.5086,1.632,1.1761,1.6324
03 Mar 2011,0.5,0.5122,1.6276,1.1679,1.628
04 Mar 2011,0.5,0.5155,1.626,1.1625,1.6264
07 Mar 2011,0.5,0.5176,1.6227,1.1583,1.6232
08 Mar 2011,0.5,0.5138,1.6153,1.1625,1.6157
09 Mar 2011,0.5,0.5107,1.621,1.1647,1.6214
10 Mar 2011,0.5,0.5124,1.6041,1.1628,1.6045
11 Mar 2011,0.5,0.5142,1.6011,1.1572,1.6015
14 Mar 2011,0.5,0.5154,1.6174,1.1578,1.6179
15 Mar 2011,0.5,0.5129,1.6059,1.15,1.6063
16 Mar 2011,0.5,0.5133,1.6023,1.1513,1.6028
17 Mar 2011,0.5,0.5156,1.6138,1.1514,1.6143
18 Mar 2011,0.5,0.5183,1.618,1.1447,1.6186
21 Mar 2011,0.5,0.5166,1.6269,1.1473,1.6274
22 Mar 2011,0.5,0.517,1.6382,1.1531,1.6387
23 Mar 2011,0.5,0.5078,1.624,1.1503,1.6245
24 Mar 2011,0.5,0.5125,1.6156,1.1382,1.6161
25 Mar 2011,0.5,0.5188,1.608,1.1374,1.6085
28 Mar 2011,0.5,0.5175,1.6006,1.135,1.6011
29 Mar 2011,0.5,0.5139,1.5969,1.1355,1.5973
30 Mar 2011,0.5,0.5202,1.6058,1.1395,1.6063
31 Mar 2011,0.5,0.5396,1.6025,1.1297,1.603
01 Apr 2011,0.5,0.5283,1.6025,1.1333,1.603
04 Apr 2011,0.5,0.5153,1.6138,1.134,1.6143
05 Apr 2011,0.5,0.5166,1.627,1.1459,1.6276
06 Apr 2011,0.5,0.5127,1.6311,1.1374,1.6317
07 Apr 2011,0.5,0.5123,1.6306,1.1415,1.6311
08 Apr 2011,0.5,0.5258,1.638,1.1351,1.6385
11 Apr 2011,0.5,0.5196,1.6408,1.1357,1.6414
12 Apr 2011,0.5,0.5155,1.6257,1.1221,1.6263
13 Apr 2011,0.5,0.514,1.6282,1.1232,1.6288
14 Apr 2011,0.5,0.5191,1.6354,1.1314,1.636
15 Apr 2011,0.5,0.5155,1.6301,1.1309,1.6307
18 Apr 2011,0.5,0.5239,1.6195,1.1404,1.62
19 Apr 2011,0.5,0.5242,1.631,1.1399,1.6316
20 Apr 2011,0.5,0.5233,1.6401,1.1307,1.6407
21 Apr 2011,0.5,0.5363,1.6565,1.1374,1.6571
26 Apr 2011,0.5,0.536,1.6442,1.1247,1.6448
27 Apr 2011,0.5,0.5365,1.6515,1.1283,1.6521
28 Apr 2011,0.5,0.5572,1.6641,1.1231,1.6648
03 May 2011,0.5,0.5402,1.6485,1.1112,1.6491
04 May 2011,0.5,0.5365,1.6537,1.1115,1.6543
05 May 2011,0.5,0.534,1.641,1.1232,1.6416
06 May 2011,0.5,0.5256,1.6417,1.1322,1.6423
09 May 2011,0.5,0.5263,1.6294,1.1427,1.63
10 May 2011,0.5,0.52,1.6343,1.1388,1.6349
11 May 2011,0.5,0.5156,1.6451,1.1512,1.6457
12 May 2011,0.5,0.5196,1.6262,1.146,1.6268
13 May 2011,0.5,0.5136,1.6203,1.141,1.6209
16 May 2011,0.5,0.5179,1.6228,1.1403,1.6234
17 May 2011,0.5,0.5147,1.6206,1.1442,1.6212
18 May 2011,0.5,0.5144,1.6141,1.1329,1.6147
19 May 2011,0.5,0.5129,1.616,1.1342,1.6166
20 May 2011,0.5,0.5174,1.6189,1.1443,1.6195
23 May 2011,0.5,0.5162,1.6112,1.1496,1.6118
24 May 2011,0.5,0.5185,1.6175,1.1473,1.6181
25 May 2011,0.5,0.5129,1.6264,1.1562,1.6269
26 May 2011,0.5,0.5163,1.6341,1.1594,1.6346
27 May 2011,0.5,0.5189,1.6457,1.1545,1.6462
31 May 2011,0.5,0.5418,1.6456,1.1451,1.6462
01 Jun 2011,0.5,0.5275,1.6395,1.1369,1.6401
02 Jun 2011,0.5,0.5237,1.6328,1.1312,1.6334
03 Jun 2011,0.5,0.5309,1.6356,1.1234,1.6362
06 Jun 2011,0.5,0.5242,1.6344,1.1196,1.635
07 Jun 2011,0.5,0.5192,1.6446,1.1205,1.6452
08 Jun 2011,0.5,0.5224,1.6367,1.1209,1.6373
09 Jun 2011,0.5,0.5226,1.636,1.1281,1.6366
10 Jun 2011,0.5,0.5259,1.6222,1.1302,1.6228
13 Jun 2011,0.5,0.5256,1.6301,1.1343,1.6307
14 Jun 2011,0.5,0.5205,1.6383,1.132,1.6389
15 Jun 2011,0.5,0.5123,1.625,1.1376,1.6256
16 Jun 2011,0.5,0.5165,1.6117,1.14,1.6122
17 Jun 2011,0.5,0.5187,1.6159,1.1298,1.6164
20 Jun 2011,0.5,0.5182,1.6206,1.1327,1.6211
21 Jun 2011,0.5,0.5179,1.621,1.1283,1.6216
22 Jun 2011,0.5,0.5155,1.6128,1.1178,1.6134
23 Jun 2011,0.5,0.5173,1.5972,1.1293,1.5977
24 Jun 2011,0.5,0.5215,1.5963,1.1274,1.5968
27 Jun 2011,0.5,0.5175,1.5998,1.1207,1.6003
28 Jun 2011,0.5,0.5184,1.5999,1.1143,1.6004
29 Jun 2011,0.5,0.5307,1.6018,1.1131,1.6024
30 Jun 2011,0.5,0.7368,1.605,1.1073,1.6056
01 Jul 2011,0.5,0.5205,1.604,1.1079,1.6046
04 Jul 2011,0.5,0.5167,1.6058,1.107,1.6064
05 Jul 2011,0.5,0.5207,1.6093,1.1131,1.6099
06 Jul 2011,0.5,0.5205,1.5971,1.1168,1.5976
07 Jul 2011,0.5,0.5171,1.5976,1.1124,1.5981
08 Jul 2011,0.5,0.5189,1.6047,1.1259,1.6052
11 Jul 2011,0.5,0.5225,1.5881,1.1356,1.5887
12 Jul 2011,0.5,0.518,1.5908,1.1377,1.5913
13 Jul 2011,0.5,0.5199,1.608,1.1357,1.6085
14 Jul 2011,0.5,0.5195,1.6114,1.1388,1.612
15 Jul 2011,0.5,0.5272,1.6112,1.1411,1.6117
18 Jul 2011,0.5,0.5217,1.6013,1.1421,1.6019
19 Jul 2011,0.5,0.523,1.6161,1.1392,1.6167
20 Jul 2011,0.5,0.5238,1.6136,1.1369,1.6141
21 Jul 2011,0.5,0.5215,1.6296,1.1336,1.6301
22 Jul 2011,0.5,0.523,1.6305,1.1355,1.6311
25 Jul 2011,0.5,0.5224,1.6278,1.1358,1.6284
26 Jul 2011,0.5,0.5175,1.6383,1.1314,1.6389
27 Jul 2011,0.5,0.524,1.6334,1.136,1.634
28 Jul 2011,0.5,0.5242,1.6327,1.142,1.6332
29 Jul 2011,0.5,0.5562,1.6411,1.1421,1.6416
01 Aug 2011,0.5,0.5328,1.6254,1.1451,1.6259
02 Aug 2011,0.5,0.5353,1.6293,1.1461,1.6297
03 Aug 2011,0.5,0.5352,1.6406,1.1481,1.641
04 Aug 2011,0.5,0.5266,1.6319,1.153,1.6324
05 Aug 2011,0.5,0.5241,1.6381,1.1545,1.6386
08 Aug 2011,0.5,0.5258,1.6306,1.1496,1.6311
09 Aug 2011,0.5,0.5258,1.6215,1.1405,1.6219
10 Aug 2011,0.5,0.5278,1.6138,1.1383,1.6142
11 Aug 2011,0.5,0.5315,1.6217,1.137,1.6221
12 Aug 2011,0.5,0.5328,1.6269,1.1449,1.6274
15 Aug 2011,0.5,0.5373,1.6398,1.1355,1.6403
16 Aug 2011,0.5,0.5401,1.6419,1.1406,1.6424
17 Aug 2011,0.5,0.5386,1.6561,1.1462,1.6566
18 Aug 2011,0.5,0.5397,1.6458,1.15,1.6463
19 Aug 2011,0.5,0.5421,1.6566,1.1495,1.6571
22 Aug 2011,0.5,0.5415,1.6436,1.1433,1.6441
23 Aug 2011,0.5,0.5423,1.6489,1.1461,1.6494
24 Aug 2011,0.5,0.5438,1.6397,1.1382,1.6402
25 Aug 2011,0.5,0.5488,1.6258,1.1332,1.6263
26 Aug 2011,0.5,0.5526,1.6222,1.13,1.6227
30 Aug 2011,0.5,0.5437,1.6272,1.1277,1.6277
31 Aug 2011,0.5,0.567,1.6277,1.1309,1.6282
01 Sep 2011,0.5,0.5524,1.6155,1.134,1.616
02 Sep 2011,0.5,0.5389,1.62,1.1406,1.6205
05 Sep 2011,0.5,0.5345,1.6098,1.1408,1.6103
06 Sep 2011,0.5,0.5413,1.5999,1.14,1.6004
07 Sep 2011,0.5,0.54,1.594,1.1361,1.5945
08 Sep 2011,0.5,0.5438,1.6064,1.1475,1.6069
09 Sep 2011,0.5,0.5415,1.5891,1.1593,1.5895
12 Sep 2011,0.5,0.5347,1.5798,1.1611,1.5802
13 Sep 2011,0.5,0.5416,1.5788,1.1546,1.5792
14 Sep 2011,0.5,0.5458,1.5733,1.151,1.5738
15 Sep 2011,0.5,0.5499,1.5801,1.1412,1.5806
16 Sep 2011,0.5,0.5372,1.5791,1.1459,1.5796
19 Sep 2011,0.5,0.5398,1.5639,1.1491,1.5643
20 Sep 2011,0.5,0.5581,1.572,1.1468,1.5725
21 Sep 2011,0.5,0.5464,1.5601,1.1399,1.5606
22 Sep 2011,0.5,0.5441,1.5336,1.1392,1.534
23 Sep 2011,0.5,0.5336,1.5432,1.1419,1.5436
26 Sep 2011,0.5,0.5432,1.5542,1.1539,1.5546
27 Sep 2011,0.5,0.5393,1.5695,1.1514,1.57
28 Sep 2011,0.5,0.5501,1.5649,1.1509,1.5654
29 Sep 2011,0.5,0.5634,1.5676,1.1487,1.568
30 Sep 2011,0.5,0.6487,1.5575,1.1611,1.5579
03 Oct 2011,0.5,0.5601,1.5472,1.1659,1.5477
04 Oct 2011,0.5,0.5765,1.5403,1.1603,1.5407
05 Oct 2011,0.5,0.5294,1.5421,1.1589,1.5425
06 Oct 2011,0.5,0.5268,1.5379,1.1477,1.5384
07 Oct 2011,0.5,0.5268,1.5612,1.1574,1.5617
10 Oct 2011,0.5,0.5376,1.5668,1.1477,1.5673
11 Oct 2011,0.5,0.5433,1.5613,1.1454,1.5618
12 Oct 2011,0.5,0.5385,1.5771,1.1436,1.5776
13 Oct 2011,0.5,0.5327,1.5723,1.1476,1.5728
14 Oct 2011,0.5,0.5259,1.5793,1.1393,1.5798
17 Oct 2011,0.5,0.5299,1.5773,1.1463,1.5778
18 Oct 2011,0.5,0.5483,1.5635,1.1429,1.564
19 Oct 2011,0.5,0.5297,1.5827,1.147,1.5832
20 Oct 2011,0.5,0.5318,1.568,1.1451,1.5685
21 Oct 2011,0.5,0.5319,1.5944,1.1477,1.5949
24 Oct 2011,0.5,0.5393,1.595,1.1492,1.5955
25 Oct 2011,0.5,0.5309,1.5965,1.1485,1.597
26 Oct 2011,0.5,0.5307,1.5907,1.1514,1.5912
27 Oct 2011,0.5,0.5317,1.6053,1.1355,1.6058
28 Oct 2011,0.5,0.5231,1.6142,1.139,1.6147
31 Oct 2011,0.5,0.527,1.6137,1.1571,1.6141
01 Nov 2011,0.5,0.5312,1.5941,1.166,1.5945
02 Nov 2011,0.5,0.5302,1.5966,1.1572,1.5971
03 Nov 2011,0.5,0.5299,1.5954,1.1612,1.5958
04 Nov 2011,0.5,0.5277,1.6021,1.1646,1.6026
07 Nov 2011,0.5,0.5328,1.6027,1.1659,1.6031
08 Nov 2011,0.5,0.5429,1.6083,1.1652,1.6088
09 Nov 2011,0.5,0.5355,1.5945,1.174,1.5949
10 Nov 2011,0.5,0.533,1.5878,1.1689,1.5882
11 Nov 2011,0.5,0.532,1.6074,1.1706,1.6078
14 Nov 2011,0.5,0.534,1.5897,1.1664,1.5901
15 Nov 2011,0.5,0.5401,1.5814,1.1699,1.5818
16 Nov 2011,0.5,0.5381,1.5787,1.1671,1.5791
17 Nov 2011,0.5,0.5385,1.5787,1.1685,1.5791
18 Nov 2011,0.5,0.5318,1.5787,1.1678,1.5791
21 Nov 2011,0.5,0.5422,1.5622,1.1602,1.5626
22 Nov 2011,0.5,0.5302,1.5643,1.1595,1.5648
23 Nov 2011,0.5,0.545,1.551,1.1622,1.5515
24 Nov 2011,0.5,0.5384,1.5503,1.164,1.5507
25 Nov 2011,0.5,0.5319,1.548,1.1668,1.5484
